branch_office,month_tz,day_tz,hour_tz,tiempodeses,prediccion
3,11,3,16,0,FALSE
2,11,15,19,0,FALSE
2,11,12,13,1830,TRUE
1,11,4,19,0,FALSE
2,11,8,20,0,FALSE
2,11,29,14,6388,TRUE
2,11,3,8,0,FALSE
3,11,16,13,0,FALSE
1,11,13,13,0,FALSE
1,10,28,9,789,TRUE
3,11,9,20,2613,TRUE
3,11,19,18,22229,TRUE
1,11,3,17,56,FALSE
3,11,28,18,0,FALSE
1,10,27,19,0,FALSE
3,11,30,7,0,FALSE
1,11,1,18,0,FALSE
3,11,14,0,0,FALSE
1,11,6,9,310,TRUE
3,11,9,19,8312,TRUE
2,11,29,14,1222,TRUE
2,11,9,12,0,FALSE
1,11,13,17,1483,TRUE
3,11,28,11,0,FALSE
1,11,16,0,3488,TRUE
1,10,30,10,16,FALSE
3,11,15,20,0,FALSE
3,11,6,11,907,TRUE
3,11,4,7,175,TRUE
1,11,8,16,0,FALSE
3,11,9,20,0,FALSE
3,11,4,6,1340,TRUE
3,11,24,5,0,FALSE
1,10,28,18,0,FALSE
1,10,31,21,983,TRUE
3,11,14,19,0,FALSE
3,11,16,9,0,FALSE
1,11,4,14,1135,TRUE
3,11,29,13,0,FALSE
2,11,10,11,8284,TRUE
2,11,7,14,371,TRUE
2,11,8,0,424,TRUE
3,11,28,11,78,FALSE
1,11,3,14,0,FALSE
1,10,30,22,0,FALSE
1,10,31,15,0,FALSE
2,11,16,22,5470,TRUE
1,11,29,9,0,FALSE
1,10,26,17,122,TRUE
3,11,19,18,0,FALSE
1,11,10,16,0,FALSE
3,11,12,21,0,FALSE
3,11,15,5,0,FALSE
3,11,14,14,0,FALSE
3,11,23,18,0,FALSE
1,11,29,12,0,FALSE
3,11,28,11,341,TRUE
1,11,4,15,10068,TRUE
1,11,15,19,0,FALSE
3,11,3,12,14798,TRUE
3,11,13,7,0,FALSE
1,11,8,22,0,FALSE
1,10,28,10,0,FALSE
3,11,9,18,0,FALSE
1,11,17,15,0,FALSE
1,10,30,21,0,FALSE
2,11,28,17,474,TRUE
1,11,9,8,1161,TRUE
3,11,13,6,0,FALSE
1,11,9,7,0,FALSE
3,11,10,7,24,FALSE
3,11,6,14,0,FALSE
3,11,4,11,1420,TRUE
3,11,13,17,68,FALSE
1,11,9,18,9,FALSE
1,10,30,8,2032,TRUE
1,11,24,8,219,TRUE
3,11,4,19,0,FALSE
1,10,29,15,0,FALSE
1,11,4,8,0,FALSE
3,11,9,23,221,TRUE
3,11,23,15,1762,TRUE
1,11,14,15,1008,TRUE
3,11,8,14,912,TRUE
2,11,4,9,105,TRUE
1,11,7,21,1701,TRUE
1,11,9,0,822,TRUE
1,11,9,21,141,TRUE
2,11,3,12,1915,TRUE
1,10,29,12,0,FALSE
1,11,13,11,0,FALSE
3,11,9,20,0,FALSE
1,11,29,22,344,TRUE
3,11,5,18,0,FALSE
3,11,9,22,0,FALSE
1,10,28,11,0,FALSE
2,11,24,13,0,FALSE
3,11,15,20,0,FALSE
1,11,24,8,1680,TRUE
3,11,27,21,0,FALSE
2,11,23,15,1256,TRUE
1,10,28,11,3894,TRUE
3,11,23,18,0,FALSE
1,11,29,8,0,FALSE
2,11,11,14,20101,TRUE
3,11,29,6,0,FALSE
1,11,1,8,0,FALSE
1,11,14,5,735,TRUE
1,11,2,21,0,FALSE
3,11,6,15,0,FALSE
1,10,28,15,2320,TRUE
1,10,31,20,1539,TRUE
3,11,29,14,0,FALSE
2,11,16,13,0,FALSE
3,11,8,7,40,FALSE
3,11,24,16,0,FALSE
1,10,29,15,0,FALSE
3,11,17,7,0,FALSE
3,11,12,12,524,TRUE
1,10,30,22,259,TRUE
1,11,13,18,27884,TRUE
3,11,7,8,0,FALSE
3,11,8,12,0,FALSE
1,11,13,0,0,FALSE
3,11,16,13,6508,TRUE
3,11,28,11,1765,TRUE
1,11,28,9,62599,TRUE
1,11,8,21,349,TRUE
3,11,17,13,0,FALSE
3,11,28,8,0,FALSE
1,11,11,14,483,TRUE
1,11,16,7,0,FALSE
1,11,24,12,40,FALSE
1,10,28,16,172,TRUE
1,10,26,15,0,FALSE
3,11,28,19,0,FALSE
1,10,30,0,0,FALSE
3,11,19,15,0,FALSE
3,11,10,6,0,FALSE
3,11,24,8,0,FALSE
2,11,3,13,0,FALSE
1,11,17,12,0,FALSE
3,11,29,6,0,FALSE
3,11,5,4,2171,TRUE
1,10,30,22,0,FALSE
2,11,8,1,3753,TRUE
1,11,8,15,16,FALSE
3,11,13,2,5230,TRUE
3,11,24,16,0,FALSE
1,11,19,17,0,FALSE
3,11,9,15,469,TRUE
2,11,5,15,36803,TRUE
1,10,27,21,1664,TRUE
1,11,3,14,0,FALSE
3,11,12,23,0,FALSE
3,11,29,9,0,FALSE
2,11,15,11,897,TRUE
1,11,29,18,0,FALSE
1,11,1,18,89,TRUE
2,11,23,20,714,TRUE
1,11,3,4,0,FALSE
1,11,5,19,249,TRUE
1,11,27,19,28148,TRUE
3,11,2,17,0,FALSE
1,11,24,17,62632,TRUE
1,10,31,7,0,FALSE
1,10,25,8,0,FALSE
3,11,30,13,80,FALSE
1,11,2,15,80,TRUE
3,11,15,6,0,FALSE
1,10,31,20,0,FALSE
2,11,17,1,0,FALSE
1,11,14,8,102,TRUE
1,11,10,6,0,FALSE
3,11,7,22,0,FALSE
3,11,14,17,0,FALSE
1,10,28,10,5007,TRUE
1,11,7,16,0,FALSE
1,11,7,14,0,FALSE
1,11,19,18,0,FALSE
1,11,16,8,50,FALSE
1,11,9,6,32216,TRUE
2,11,5,13,4209,TRUE
2,11,29,18,0,FALSE
3,11,8,7,0,FALSE
3,11,5,17,0,FALSE
3,11,9,5,0,FALSE
1,10,29,5,0,FALSE
1,11,28,16,0,FALSE
1,10,29,11,0,FALSE
3,11,3,7,0,FALSE
3,11,4,21,0,FALSE
2,11,3,11,0,FALSE
3,11,29,11,0,FALSE
1,11,29,10,0,FALSE
2,11,15,22,0,FALSE
3,11,10,11,0,FALSE
3,11,4,21,0,FALSE
1,11,24,12,0,FALSE
1,11,23,20,298,TRUE
3,11,14,8,0,FALSE
3,11,4,14,0,FALSE
3,11,24,15,41,FALSE
1,11,14,10,0,FALSE
3,11,15,18,0,FALSE
3,11,29,8,876,TRUE
1,11,8,5,9980,TRUE
1,11,15,9,0,FALSE
3,11,27,15,0,FALSE
3,11,13,16,332,TRUE
2,11,16,18,5107,TRUE
3,11,11,21,0,FALSE
3,11,16,7,0,FALSE
3,11,7,16,21,FALSE
1,11,5,12,60,TRUE
1,10,27,7,828,TRUE
1,11,8,11,20,FALSE
3,11,8,8,0,FALSE
1,10,27,12,133,TRUE
3,11,8,9,120,TRUE
3,11,28,6,0,FALSE
3,11,6,11,0,FALSE
3,11,4,14,0,FALSE
3,11,12,14,0,FALSE
1,10,26,17,0,FALSE
2,11,3,14,0,FALSE
1,11,5,9,0,FALSE
3,11,10,12,18905,TRUE
3,11,19,17,0,FALSE
1,11,28,11,1493,TRUE
1,11,3,16,6597,TRUE
1,10,29,12,91,TRUE
1,11,9,20,0,FALSE
3,11,2,11,7302,TRUE
2,11,9,15,0,FALSE
1,11,17,0,322,TRUE
3,11,5,8,0,FALSE
1,10,26,9,0,FALSE
1,11,15,19,0,FALSE
1,10,30,9,4330,TRUE
1,11,3,11,458,TRUE
1,10,30,2,0,FALSE
2,11,23,20,127,TRUE
1,11,10,12,1303,TRUE
1,11,11,12,893,TRUE
1,11,28,23,32626,TRUE
2,11,8,15,0,FALSE
1,10,27,16,0,FALSE
2,11,30,0,16869,TRUE
1,11,2,2,467,TRUE
1,11,27,16,0,FALSE
3,11,5,13,0,FALSE
1,10,27,14,0,FALSE
1,10,26,21,0,FALSE
3,11,5,14,0,FALSE
3,11,15,12,0,FALSE
1,11,15,20,0,FALSE
3,11,10,13,2936,TRUE
3,11,28,6,0,FALSE
1,11,15,8,0,FALSE
2,11,15,13,0,FALSE
1,11,1,12,15,FALSE
3,11,5,9,0,FALSE
1,10,28,16,0,FALSE
1,11,29,15,0,FALSE
3,11,19,17,128,TRUE
1,11,8,21,6370,TRUE
3,11,5,9,0,FALSE
3,11,13,21,0,FALSE
1,10,31,22,0,FALSE
1,11,15,23,15487,TRUE
1,11,16,14,195,TRUE
3,11,13,11,0,FALSE
3,11,5,16,1761,TRUE
1,11,10,4,0,FALSE
1,11,10,13,0,FALSE
3,11,3,14,0,FALSE
3,11,9,11,0,FALSE
3,11,17,7,0,FALSE
1,11,16,15,0,FALSE
1,11,11,14,0,FALSE
3,11,11,20,0,FALSE
1,11,10,13,1172,TRUE
1,11,4,8,0,FALSE
3,11,15,7,0,FALSE
1,11,14,22,0,FALSE
3,11,4,14,0,FALSE
1,10,29,12,0,FALSE
3,11,8,8,0,FALSE
1,11,3,20,0,FALSE
3,11,30,7,0,FALSE
3,11,16,10,0,FALSE
1,11,4,20,0,FALSE
1,11,16,18,23,FALSE
1,11,8,12,0,FALSE
2,11,27,19,0,FALSE
1,11,7,18,0,FALSE
1,11,11,20,712,TRUE
2,11,6,15,0,FALSE
1,11,9,16,12189,TRUE
1,11,7,15,0,FALSE
1,11,7,14,0,FALSE
1,11,29,9,2406,TRUE
1,10,31,14,0,FALSE
1,11,30,13,5699,TRUE
3,11,14,6,0,FALSE
1,10,30,11,135,TRUE
3,11,6,9,0,FALSE
3,11,30,8,0,FALSE
1,11,1,19,99,TRUE
3,11,28,10,0,FALSE
1,11,1,9,45,FALSE
1,11,3,18,0,FALSE
3,11,3,21,19838,TRUE
1,11,28,8,0,FALSE
1,11,15,10,0,FALSE
3,11,24,15,0,FALSE
1,11,6,17,0,FALSE
3,11,24,7,0,FALSE
1,11,16,10,0,FALSE
1,10,25,12,0,FALSE
3,11,6,9,1871,TRUE
1,11,1,18,0,FALSE
3,11,9,9,80,FALSE
1,10,29,3,8,FALSE
1,11,13,10,249,TRUE
2,11,5,2,21,FALSE
3,11,4,18,0,FALSE
1,11,29,10,0,FALSE
2,11,7,17,37638,TRUE
3,11,23,17,0,FALSE
1,11,28,14,0,FALSE
1,11,16,8,697,TRUE
1,10,27,18,40,FALSE
1,11,3,9,0,FALSE
1,11,10,10,90,TRUE
1,11,10,8,29724,TRUE
3,11,12,18,33,FALSE
3,11,30,6,6,FALSE
1,11,8,10,13,FALSE
3,11,7,8,0,FALSE
3,11,9,3,0,FALSE
1,10,28,20,27,FALSE
3,11,4,11,289,TRUE
3,11,7,9,0,FALSE
1,10,28,18,125,TRUE
2,11,8,9,3235,TRUE
1,11,3,22,0,FALSE
3,11,2,22,0,FALSE
1,11,3,20,0,FALSE
3,11,2,8,46,FALSE
3,11,10,12,0,FALSE
2,11,7,21,9024,TRUE
1,10,29,12,0,FALSE
1,10,27,8,0,FALSE
1,11,3,18,0,FALSE
3,11,11,20,0,FALSE
3,11,29,21,0,FALSE
1,11,3,12,0,FALSE
1,11,6,15,0,FALSE
3,11,3,7,0,FALSE
1,11,12,21,0,FALSE
3,11,16,20,0,FALSE
2,11,16,7,0,FALSE
1,11,15,15,1755,TRUE
1,11,15,18,0,FALSE
2,11,29,7,0,FALSE
3,11,2,22,0,FALSE
1,11,29,19,45,FALSE
1,11,12,20,390,TRUE
3,11,19,19,1913,TRUE
1,11,16,23,0,FALSE
1,11,10,7,0,FALSE
1,11,7,15,0,FALSE
3,11,5,3,0,FALSE
2,11,8,10,0,FALSE
1,11,8,21,0,FALSE
3,11,30,6,0,FALSE
1,10,28,2,0,FALSE
3,11,3,13,0,FALSE
1,11,10,7,374,TRUE
3,11,5,14,825,TRUE
1,11,28,13,64,FALSE
3,11,29,17,0,FALSE
1,10,29,17,8984,TRUE
1,10,26,14,0,FALSE
1,11,1,9,0,FALSE
1,11,17,15,62579,TRUE
3,11,9,15,1222,TRUE
3,11,3,14,797,TRUE
2,11,16,7,0,FALSE
3,11,3,10,0,FALSE
3,11,3,16,0,FALSE
3,11,12,21,15988,TRUE
2,11,9,15,3065,TRUE
1,10,26,18,0,FALSE
2,11,3,19,730,TRUE
3,11,4,9,0,FALSE
1,10,28,12,0,FALSE
3,11,16,12,1401,TRUE
2,11,7,21,0,FALSE
3,11,24,6,0,FALSE
2,11,15,22,11502,TRUE
3,11,30,5,0,FALSE
1,10,30,17,1835,TRUE
1,11,15,13,0,FALSE
1,11,30,17,0,FALSE
1,11,16,17,0,FALSE
1,10,28,18,0,FALSE
3,11,12,18,0,FALSE
2,11,5,0,0,FALSE
1,11,12,9,0,FALSE
3,11,7,8,0,FALSE
1,11,7,16,0,FALSE
1,11,2,11,1631,TRUE
1,11,12,8,0,FALSE
1,11,14,20,27,FALSE
3,11,30,11,3578,TRUE
1,11,29,9,1506,TRUE
1,11,28,17,0,FALSE
1,11,8,9,1022,TRUE
1,10,30,9,4830,TRUE
2,11,3,21,1172,TRUE
2,11,23,14,1630,TRUE
3,11,11,15,1527,TRUE
1,11,14,10,0,FALSE
3,11,28,6,0,FALSE
3,11,12,14,3,FALSE
3,11,24,6,0,FALSE
1,10,31,20,1505,TRUE
1,11,10,5,228,TRUE
2,11,4,12,870,TRUE
1,11,8,22,0,FALSE
2,11,15,20,26,FALSE
3,11,7,15,4084,TRUE
3,11,27,19,0,FALSE
1,11,29,18,0,FALSE
3,11,9,6,0,FALSE
1,11,15,5,0,FALSE
3,11,28,17,0,FALSE
2,11,9,10,0,FALSE
3,11,30,14,12,FALSE
2,11,28,7,0,FALSE
1,10,28,10,0,FALSE
1,11,16,17,0,FALSE
1,11,8,6,0,FALSE
3,11,11,16,0,FALSE
3,11,8,3,50559,TRUE
1,11,3,14,0,FALSE
1,11,14,11,0,FALSE
1,11,14,14,9,FALSE
1,11,9,23,120,TRUE
1,11,11,13,0,FALSE
3,11,17,9,0,FALSE
3,11,2,11,0,FALSE
1,10,29,13,0,FALSE
3,11,5,17,2380,TRUE
1,11,4,10,10972,TRUE
1,11,4,14,0,FALSE
1,11,12,23,0,FALSE
1,11,3,10,0,FALSE
1,10,30,10,7822,TRUE
3,11,15,16,0,FALSE
1,11,4,13,0,FALSE
3,11,2,20,0,FALSE
3,11,15,7,0,FALSE
3,11,17,16,0,FALSE
3,11,8,16,2352,TRUE
3,11,15,11,11841,TRUE
1,10,30,16,2207,TRUE
1,11,3,12,0,FALSE
1,10,31,12,191,TRUE
3,11,23,19,0,FALSE
1,10,31,23,0,FALSE
1,11,30,10,230,TRUE
1,11,7,10,0,FALSE
1,11,15,8,0,FALSE
1,11,4,13,0,FALSE
1,11,15,20,0,FALSE
3,11,7,3,0,FALSE
3,11,8,8,0,FALSE
1,11,12,16,5535,TRUE
1,11,14,22,1559,TRUE
1,10,28,14,3190,TRUE
3,11,30,7,0,FALSE
3,11,13,17,240,TRUE
1,11,5,9,0,FALSE
1,10,29,18,0,FALSE
3,11,13,12,27682,TRUE
1,11,12,18,0,FALSE
3,11,4,20,0,FALSE
1,10,25,18,0,FALSE
1,10,25,13,0,FALSE
1,11,7,15,1446,TRUE
3,11,29,16,6518,TRUE
1,11,7,10,0,FALSE
1,11,4,11,0,FALSE
3,11,14,18,0,FALSE
1,11,27,17,11265,TRUE
1,11,7,8,0,FALSE
1,11,5,20,621,TRUE
3,11,24,12,0,FALSE
1,11,6,15,0,FALSE
2,11,8,17,93,TRUE
1,11,2,9,1527,TRUE
3,11,16,14,540,TRUE
2,11,7,9,0,FALSE
3,11,9,13,0,FALSE
3,11,23,18,0,FALSE
3,11,23,14,332,TRUE
1,10,29,11,5885,TRUE
3,11,16,17,12886,TRUE
3,11,15,21,0,FALSE
1,11,10,7,0,FALSE
3,11,2,14,3087,TRUE
3,11,29,15,0,FALSE
1,11,9,19,0,FALSE
1,11,3,22,0,FALSE
1,11,1,20,0,FALSE
3,11,12,8,0,FALSE
1,11,23,18,0,FALSE
1,11,7,4,9481,TRUE
3,11,9,15,0,FALSE
3,11,24,10,336,TRUE
3,11,4,13,1771,TRUE
1,11,11,20,38905,TRUE
1,11,17,11,212,TRUE
1,10,26,14,0,FALSE
1,11,15,12,2228,TRUE
1,11,16,15,29483,TRUE
3,11,16,10,0,FALSE
3,11,16,18,564,TRUE
1,11,19,15,94,TRUE
3,11,5,13,0,FALSE
3,11,29,23,19800,TRUE
3,11,8,8,0,FALSE
3,11,15,6,0,FALSE
3,11,14,9,0,FALSE
1,11,13,10,0,FALSE
3,11,15,19,0,FALSE
3,11,12,14,0,FALSE
1,11,14,19,11,FALSE
2,11,9,23,0,FALSE
1,11,12,8,0,FALSE
3,11,15,18,0,FALSE
1,11,16,19,0,FALSE
1,10,26,18,0,FALSE
1,10,27,7,0,FALSE
1,11,14,23,0,FALSE
1,11,27,16,0,FALSE
3,11,5,16,0,FALSE
1,11,27,22,0,FALSE
3,11,29,23,1422,TRUE
1,11,19,19,30,FALSE
1,11,16,10,1965,TRUE
1,11,2,19,163,TRUE
3,11,12,17,0,FALSE
3,11,27,16,575,TRUE
3,11,19,15,1459,TRUE
1,11,5,16,0,FALSE
1,10,31,14,0,FALSE
3,11,9,19,0,FALSE
1,11,19,14,0,FALSE
2,11,13,17,1832,TRUE
3,11,14,15,0,FALSE
1,11,30,12,377,TRUE
1,11,4,17,0,FALSE
1,10,30,0,70,TRUE
3,11,28,21,2243,TRUE
1,11,28,9,0,FALSE
1,10,31,21,21,FALSE
3,11,15,13,2757,TRUE
1,11,3,13,0,FALSE
1,10,29,16,0,FALSE
1,11,10,9,0,FALSE
1,10,29,19,0,FALSE
1,11,7,7,58,FALSE
3,11,8,13,0,FALSE
2,11,9,10,645,TRUE
1,11,13,0,0,FALSE
1,11,3,10,0,FALSE
1,11,1,7,0,FALSE
3,11,28,0,0,FALSE
1,11,17,8,2167,TRUE
1,11,16,21,7565,TRUE
1,11,15,13,0,FALSE
3,11,10,7,0,FALSE
3,11,30,10,0,FALSE
1,11,16,19,0,FALSE
1,11,13,7,0,FALSE
1,10,27,22,1527,TRUE
1,11,24,11,242,TRUE
1,11,7,18,78,FALSE
1,11,16,16,0,FALSE
2,11,11,13,7619,TRUE
3,11,6,8,0,FALSE
1,11,7,15,0,FALSE
3,11,7,8,0,FALSE
1,11,6,10,0,FALSE
3,11,7,14,4901,TRUE
3,11,23,18,0,FALSE
1,10,27,6,0,FALSE
1,11,8,9,0,FALSE
1,11,12,12,0,FALSE
1,10,28,17,678,TRUE
3,11,14,6,0,FALSE
1,11,28,10,0,FALSE
1,11,1,13,20,FALSE
2,11,6,16,4983,TRUE
1,11,3,7,31,FALSE
2,11,5,18,0,FALSE
1,11,17,12,4800,TRUE
3,11,11,21,0,FALSE
1,11,11,16,1220,TRUE
1,11,24,13,0,FALSE
1,10,29,15,0,FALSE
1,11,24,12,0,FALSE
1,11,28,14,0,FALSE
2,11,15,15,0,FALSE
1,11,16,3,0,FALSE
3,11,19,16,0,FALSE
1,11,17,1,2080,TRUE
1,11,16,13,1036,TRUE
3,11,3,17,52,FALSE
2,11,16,21,857,TRUE
1,10,26,20,0,FALSE
1,11,5,19,41,TRUE
1,11,1,10,0,FALSE
3,11,13,14,0,FALSE
3,11,8,8,39382,TRUE
3,11,16,9,0,FALSE
1,11,30,12,1486,TRUE
1,10,26,17,0,FALSE
1,10,28,19,0,FALSE
1,11,6,8,1278,TRUE
1,11,24,13,0,FALSE
1,11,24,15,0,FALSE
3,11,17,8,30583,TRUE
1,11,4,22,30,FALSE
1,11,8,11,0,FALSE
1,11,13,18,1689,TRUE
1,11,4,13,14574,TRUE
1,11,16,13,3180,TRUE
3,11,4,7,0,FALSE
3,11,28,19,1311,TRUE
3,11,24,14,62635,TRUE
3,11,3,20,0,FALSE
3,11,2,9,826,TRUE
1,11,9,22,0,FALSE
3,11,12,16,0,FALSE
1,11,4,20,0,FALSE
1,11,28,18,0,FALSE
1,11,29,15,51,FALSE
1,11,2,14,0,FALSE
3,11,28,18,0,FALSE
1,11,14,13,171,TRUE
1,10,28,20,0,FALSE
1,10,30,21,0,FALSE
1,10,27,11,0,FALSE
3,11,7,22,0,FALSE
2,11,11,17,184,TRUE
1,11,8,20,28,FALSE
3,11,15,22,0,FALSE
3,11,3,18,10239,TRUE
1,11,4,7,186,TRUE
3,11,29,11,1559,TRUE
1,11,30,13,1158,TRUE
1,11,15,9,1826,TRUE
1,11,24,14,74,TRUE
2,11,12,5,62646,TRUE
1,11,6,17,99,TRUE
1,10,31,15,38,FALSE
1,11,15,9,0,FALSE
3,11,6,10,0,FALSE
1,11,4,10,1652,TRUE
1,11,11,20,0,FALSE
2,11,17,4,19303,TRUE
1,10,28,20,0,FALSE
1,11,10,11,10965,TRUE
3,11,12,17,0,FALSE
1,10,27,15,0,FALSE
3,11,16,23,30,FALSE
1,10,28,10,0,FALSE
3,11,29,8,0,FALSE
3,11,10,13,264,TRUE
1,11,28,19,0,FALSE
3,11,28,10,0,FALSE
1,11,9,11,0,FALSE
1,11,15,17,1536,TRUE
1,11,15,21,15487,TRUE
1,11,30,12,0,FALSE
2,11,3,18,26,FALSE
2,11,28,12,21514,TRUE
1,11,7,16,21,FALSE
3,11,29,13,0,FALSE
1,10,27,22,4,FALSE
3,11,6,13,0,FALSE
2,11,8,10,64416,TRUE
1,11,5,15,85,TRUE
1,11,2,9,367,TRUE
1,11,17,8,1572,TRUE
1,11,13,22,0,FALSE
1,10,30,11,70,TRUE
1,10,29,2,0,FALSE
3,11,29,9,0,FALSE
1,10,30,8,0,FALSE
1,11,16,0,8,FALSE
1,11,5,17,0,FALSE
3,11,15,21,18,FALSE
1,10,29,16,8984,TRUE
1,11,14,19,0,FALSE
3,11,5,8,129,TRUE
3,11,8,14,6833,TRUE
3,11,16,20,0,FALSE
1,11,17,1,273,TRUE
3,11,13,9,66,FALSE
1,11,16,18,0,FALSE
1,10,27,17,0,FALSE
1,11,9,8,38,FALSE
3,11,4,7,0,FALSE
1,11,29,14,0,FALSE
1,11,12,16,0,FALSE
1,11,11,19,0,FALSE
2,11,7,10,507,TRUE
1,10,28,10,0,FALSE
1,11,17,13,0,FALSE
3,11,28,13,0,FALSE
3,11,11,16,16,FALSE
1,11,10,8,0,FALSE
1,10,28,2,31021,TRUE
2,11,8,18,0,FALSE
1,11,8,6,49,FALSE
1,11,3,7,0,FALSE
1,11,5,18,3597,TRUE
2,11,29,12,2530,TRUE
1,11,5,2,0,FALSE
2,11,15,14,2957,TRUE
3,11,8,12,17,FALSE
1,11,29,19,0,FALSE
1,11,8,11,0,FALSE
1,11,2,15,55,TRUE
1,11,13,20,3560,TRUE
1,11,4,12,0,FALSE
1,11,14,14,0,FALSE
3,11,10,12,1719,TRUE
1,11,11,13,0,FALSE
1,11,15,19,75,TRUE
1,11,29,21,0,FALSE
1,11,29,16,4317,TRUE
1,10,27,16,10134,TRUE
1,11,8,13,0,FALSE
3,11,7,20,0,FALSE
1,11,3,8,889,TRUE
3,11,24,7,1978,TRUE
1,11,17,14,0,FALSE
1,11,11,15,0,FALSE
1,11,4,7,0,FALSE
2,11,27,14,2491,TRUE
1,10,27,17,0,FALSE
3,11,19,15,2440,TRUE
1,11,13,11,222,TRUE
3,11,27,22,0,FALSE
1,10,28,0,51,FALSE
1,10,31,17,0,FALSE
1,10,27,21,1243,TRUE
3,11,23,20,626,TRUE
1,11,16,2,31,FALSE
3,11,5,15,0,FALSE
1,10,30,8,830,TRUE
1,11,4,20,69,TRUE
1,10,29,4,1205,TRUE
1,11,30,17,0,FALSE
1,11,24,9,1767,TRUE
1,11,15,18,0,FALSE
1,11,10,10,259,TRUE
3,11,30,7,0,FALSE
1,11,15,21,0,FALSE
3,11,28,5,0,FALSE
3,11,29,18,0,FALSE
3,11,9,14,0,FALSE
1,10,29,9,0,FALSE
1,11,28,13,1262,TRUE
2,11,24,15,4526,TRUE
1,11,12,9,0,FALSE
3,11,10,8,0,FALSE
1,11,27,18,643,TRUE
1,10,28,17,0,FALSE
1,11,1,10,26,FALSE
1,11,3,10,60,FALSE
3,11,8,11,0,FALSE
1,11,28,18,0,FALSE
1,10,30,17,0,FALSE
3,11,4,16,15369,TRUE
1,11,16,13,0,FALSE
2,11,28,11,677,TRUE
3,11,10,10,0,FALSE
3,11,24,10,0,FALSE
1,11,7,20,2974,TRUE
1,11,5,14,5345,TRUE
1,11,16,12,2143,TRUE
1,11,2,17,3904,TRUE
1,11,4,13,0,FALSE
3,11,12,18,0,FALSE
3,11,11,17,0,FALSE
3,11,15,17,19204,TRUE
3,11,11,15,1494,TRUE
1,10,28,17,0,FALSE
2,11,16,13,997,TRUE
2,11,17,14,152,TRUE
1,11,3,9,0,FALSE
1,11,17,6,0,FALSE
2,11,6,15,16940,TRUE
1,10,31,12,0,FALSE
1,10,25,7,0,FALSE
2,11,28,14,5432,TRUE
3,11,8,11,806,TRUE
2,11,16,16,11851,TRUE
1,11,2,3,0,FALSE
1,10,28,21,26,FALSE
1,10,30,15,0,FALSE
1,11,3,8,71,TRUE
3,11,11,16,0,FALSE
1,11,10,10,0,FALSE
2,11,11,12,0,FALSE
1,10,27,9,0,FALSE
3,11,5,16,0,FALSE
3,11,23,22,0,FALSE
1,11,14,12,0,FALSE
3,11,15,15,0,FALSE
1,11,14,18,792,TRUE
3,11,13,20,9001,TRUE
1,11,7,9,0,FALSE
3,11,2,10,658,TRUE
3,11,4,7,429,TRUE
1,10,29,18,2260,TRUE
1,10,28,14,1288,TRUE
1,10,29,14,0,FALSE
1,11,3,11,0,FALSE
1,11,3,10,1095,TRUE
1,11,4,12,0,FALSE
1,11,5,17,2336,TRUE
3,11,8,5,10980,TRUE
1,11,16,10,62369,TRUE
1,10,30,2,188,TRUE
3,11,11,22,104,TRUE
1,11,7,6,0,FALSE
2,11,14,10,900,TRUE
1,10,29,10,2148,TRUE
3,11,2,7,3859,TRUE
3,11,14,11,0,FALSE
3,11,28,11,0,FALSE
1,11,24,13,0,FALSE
1,11,15,20,0,FALSE
3,11,4,20,0,FALSE
3,11,15,8,0,FALSE
1,11,4,21,0,FALSE
3,11,17,10,0,FALSE
3,11,6,14,0,FALSE
1,11,2,1,451,TRUE
1,11,1,8,0,FALSE
1,11,16,12,0,FALSE
3,11,9,12,0,FALSE
1,11,5,13,0,FALSE
1,10,30,20,0,FALSE
1,11,6,3,0,FALSE
3,11,13,19,0,FALSE
3,11,28,8,0,FALSE
3,11,8,18,0,FALSE
2,11,16,22,3262,TRUE
3,11,8,7,0,FALSE
2,11,11,16,1733,TRUE
1,11,12,17,130,TRUE
1,11,3,10,32,FALSE
1,10,25,20,166,TRUE
3,11,8,15,0,FALSE
1,11,17,12,0,FALSE
2,11,4,13,20174,TRUE
3,11,19,15,0,FALSE
2,11,15,20,399,TRUE
3,11,9,18,0,FALSE
3,11,16,14,0,FALSE
3,11,23,23,0,FALSE
3,11,8,8,0,FALSE
1,11,7,14,948,TRUE
1,11,16,18,0,FALSE
1,10,31,14,0,FALSE
1,11,3,13,26271,TRUE
3,11,8,18,0,FALSE
3,11,10,14,0,FALSE
1,10,26,17,59,FALSE
1,10,27,10,1559,TRUE
3,11,29,19,0,FALSE
1,10,27,10,0,FALSE
3,11,10,10,0,FALSE
3,11,23,23,0,FALSE
1,11,6,17,0,FALSE
3,11,16,15,0,FALSE
1,10,29,18,1721,TRUE
2,11,4,15,5082,TRUE
3,11,29,13,0,FALSE
3,11,15,14,32172,TRUE
1,11,9,18,0,FALSE
3,11,2,15,9115,TRUE
3,11,9,8,0,FALSE
1,10,31,17,2255,TRUE
1,11,2,17,0,FALSE
3,11,17,10,0,FALSE
2,11,12,6,0,FALSE
1,11,9,11,64460,TRUE
3,11,12,6,0,FALSE
3,11,29,4,0,FALSE
3,11,5,13,0,FALSE
3,11,4,11,0,FALSE
3,11,7,11,1578,TRUE
1,11,10,8,46,FALSE
1,10,29,11,0,FALSE
1,11,1,20,20530,TRUE
3,11,12,17,16,FALSE
